episode,len_s,right_reversals,right_dur,right_move_frac,right_rev_per_10s,right_slow_frac,right_jitter,right_speed_med,left_reversals,left_dur,left_move_frac,left_rev_per_10s,left_slow_frac,left_jitter,left_speed_med
845,9.84,0,9.84,0.9714285714285714,0.0,0.3836734693877551,0.00804805805427306,0.09965205512369485,0,9.84,0.9469387755102041,0.0,0.44081632653061226,0.005962571556819546,0.07850371442841025
846,6.64,0,6.64,1.0,0.0,0.06666666666666667,0.010953543931163814,0.2147853231347274,0,6.64,1.0,0.0,0.07878787878787878,0.012092602648026002,0.3055502059291658
847,16.92,0,16.92,0.7132701421800948,0.0,0.7962085308056872,0.0036709487865940974,0.02045814630232158,0,16.92,0.9052132701421801,0.0,0.3933649289099526,0.0049455537132737475,0.08153054830355055
848,50.88,2,50.88,0.989771833202203,0.3930817610062893,0.15814319433516916,0.008924090718390532,0.13678346811149705,0,50.88,0.982690794649882,0.0,0.22344610542879623,0.007727889880292099,0.11862436534217798
849,21.68,0,21.68,0.8927911275415896,0.0,0.7597042513863216,0.006052389958301193,0.029210252984211572,0,21.68,0.9796672828096118,0.0,0.49353049907578556,0.005118563481440856,0.05267362421666706
850,13.56,0,13.56,0.9763313609467456,0.0,0.2781065088757396,0.008241640680371087,0.10272815734223886,0,13.56,0.9585798816568047,0.0,0.27218934911242604,0.007486573254216908,0.11240327913661347
851,21.24,1,21.24,0.9962264150943396,0.47080979284369123,0.1641509433962264,0.01068777357947388,0.1524850331780923,3,21.24,0.9792452830188679,1.4124293785310738,0.19245283018867926,0.010010447701117675,0.14841388033220262
852,24.28,0,24.28,0.9801980198019802,0.0,0.18646864686468648,0.007384709746010325,0.12072013334551691,0,24.28,0.9867986798679867,0.0,0.3811881188118812,0.005938768480371668,0.08104361782848898
853,19.28,0,19.28,0.9501039501039501,0.0,0.27442827442827444,0.00526440956615183,0.06326608812037562,0,19.28,0.7214137214137214,0.0,0.5987525987525988,0.004636063992400099,0.06336101025252863
854,9.08,0,9.08,0.9911504424778761,0.0,0.23008849557522124,0.00926983177097218,0.235730687558609,0,9.08,0.9911504424778761,0.0,0.2345132743362832,0.010382038680157404,0.2840490597060017
855,30.52,0,30.52,0.8910761154855643,0.0,0.431758530183727,0.007293111797717166,0.07859175513605583,1,30.52,0.7519685039370079,0.327653997378768,0.6036745406824147,0.007369324063454138,0.05503911133430011
856,15.56,0,15.56,0.9458762886597938,0.0,0.41237113402061853,0.007842148486498918,0.06242753518760253,0,15.56,0.9458762886597938,0.0,0.6082474226804123,0.0061333595094467935,0.03760725130804271
857,39.36,0,39.36,0.9888097660223805,0.0,0.12207527975584945,0.008435386975237828,0.21707538435019907,0,39.36,0.9959308240081384,0.0,0.3021363173957274,0.006403914988851557,0.08223362974614105
858,17.2,0,17.2,0.9836829836829837,0.0,0.21678321678321677,0.009301202978115127,0.17262478090810407,0,17.2,0.9766899766899767,0.0,0.41025641025641024,0.00831213924194931,0.06257653344614403
859,6.4,0,6.4,1.0,0.0,0.025157232704402517,0.01744931529218823,0.29332978151755396,0,6.4,0.9874213836477987,0.0,0.1761006289308176,0.009863196411578653,0.12898149767561443
860,18.96,0,18.96,0.9365750528541226,0.0,0.2219873150105708,0.005449167659645908,0.12696007284415695,0,18.96,0.9830866807610994,0.0,0.2642706131078224,0.0047576990753053746,0.10635021154624656
861,9.12,0,9.12,0.9295154185022027,0.0,0.41409691629955947,0.007970715939525063,0.08115372494549516,0,9.12,0.9383259911894273,0.0,0.3303964757709251,0.008212918634249923,0.10488109590964416
862,23.04,0,23.04,0.9773913043478261,0.0,0.19478260869565217,0.00774062685348831,0.12635251603115794,0,23.04,0.9739130434782609,0.0,0.31130434782608696,0.006130413953750471,0.1024842194353984
863,5.52,0,5.52,1.0,0.0,0.014598540145985401,0.01767312886258087,0.30707355553875726,0,5.52,1.0,0.0,0.145985401459854,0.011347694269143177,0.1677866767670659
864,21.56,0,21.56,0.9944237918215614,0.0,0.2695167286245353,0.008773832310584468,0.10312075879067534,0,21.56,0.9776951672862454,0.0,0.43308550185873607,0.008196159687456878,0.06204227995138626
865,12.2,0,12.2,0.993421052631579,0.0,0.16447368421052633,0.00662848320615165,0.14991621961379953,0,12.2,0.9967105263157895,0.0,0.1611842105263158,0.007949658538784671,0.15040797151374652
866,32.04,1,32.04,0.945,0.31210986267166047,0.24,0.013617400922640781,0.16729194083772359,1,32.04,0.95375,0.31210986267166047,0.33,0.011273756934922073,0.11328331203973893
867,40.6,2,40.6,0.9921104536489151,0.4926108374384236,0.22386587771203156,0.007961257464357519,0.12276499707248949,0,40.6,0.9694280078895463,0.0,0.21203155818540434,0.007803821172920557,0.13624385456210658
868,19.64,0,19.64,0.9816326530612245,0.0,0.13673469387755102,0.0060825364847296864,0.08681295805993393,0,19.64,0.9857142857142858,0.0,0.18775510204081633,0.007082343084133939,0.07968795314665687
869,14.76,0,14.76,0.8125,0.0,0.7391304347826086,0.00396629352003933,0.033987899343184094,0,14.76,0.907608695652174,0.0,0.41847826086956524,0.00550331600098154,0.08176210542983689
870,9.28,1,9.28,1.0,1.0775862068965518,0.047619047619047616,0.014195944261917,0.23347912004687785,0,9.28,1.0,0.0,0.24242424242424243,0.00878224579904151,0.08475930631736243
871,10.12,0,10.12,0.9761904761904762,0.0,0.23015873015873015,0.0075579118867838465,0.22446081509370558,0,10.12,0.9880952380952381,0.0,0.1865079365079365,0.007812681173910138,0.1959505647652277
872,32.08,0,32.08,0.9962546816479401,0.0,0.13108614232209737,0.01049800493752876,0.23332141549441643,0,32.08,0.9975031210986267,0.0,0.14232209737827714,0.00783028496276653,0.10914745865932121
873,8.56,0,8.56,0.9812206572769953,0.0,0.26291079812206575,0.010849796067083039,0.11026591122131733,0,8.56,0.9061032863849765,0.0,0.4647887323943662,0.007299031496526127,0.06662394639195443
874,12.28,0,12.28,0.8562091503267973,0.0,0.5718954248366013,0.0058494971054105956,0.04953121593862993,0,12.28,0.8398692810457516,0.0,0.5392156862745098,0.005450932680305883,0.07491254597721025
875,10.12,0,10.12,1.0,0.0,0.051587301587301584,0.01189621447593974,0.1701518426455816,0,10.12,0.9801587301587301,0.0,0.29365079365079366,0.007687326334626184,0.0763417214312923
876,30.4,0,30.4,0.7628458498023716,0.0,0.5902503293807642,0.00556628824897617,0.056502776189929375,0,30.4,0.3952569169960474,0.0,0.7654808959156785,0.004576955114048549,0.07637400433663417
877,14.2,0,14.2,0.9096045197740112,0.0,0.3107344632768362,0.0059405807221882545,0.13342174292606818,0,14.2,0.9180790960451978,0.0,0.3220338983050847,0.0076618603968158115,0.12890004182105558
878,15.52,0,15.52,0.9870801033591732,0.0,0.22739018087855298,0.008657422898379492,0.14625015739390476,0,15.52,0.9948320413436692,0.0,0.39018087855297157,0.007737311103687647,0.06803943915091647
879,29.04,2,29.04,0.9917241379310345,0.6887052341597797,0.19310344827586207,0.012777413033481753,0.15997293449523048,2,29.04,0.9848275862068966,0.6887052341597797,0.2524137931034483,0.011259179939091658,0.12462205756379705
880,18.76,0,18.76,0.938034188034188,0.0,0.3418803418803419,0.004298382545077171,0.064667041887045,0,18.76,0.6965811965811965,0.0,0.5982905982905983,0.004213275668066644,0.07510305276809953
881,38.56,1,38.56,0.9989615784008308,0.2593360995850622,0.12045690550363447,0.009507201236984742,0.1469341782381339,0,38.56,0.9885773624091381,0.0,0.2523364485981308,0.006529488011959487,0.09925511414732213
882,19.24,0,19.24,0.95,0.0,0.74375,0.00794014365513987,0.031893968508375184,0,19.24,0.8479166666666667,0.0,0.4666666666666667,0.007492594055932823,0.07400836882893948
883,7.96,0,7.96,1.0,0.0,0.020202020202020204,0.01371223917743625,0.21277148687469694,0,7.96,0.9949494949494949,0.0,0.08080808080808081,0.009327548175115299,0.12191486439966386
884,19.0,0,19.0,0.9641350210970464,0.0,0.2468354430379747,0.007927332840480122,0.11550741610936079,0,19.0,0.9810126582278481,0.0,0.4177215189873418,0.0062589986583972594,0.06977675700962219
885,25.4,0,25.4,0.9747634069400631,0.0,0.24290220820189273,0.006701546825156739,0.1267365426825958,0,25.4,0.9652996845425867,0.0,0.38170347003154576,0.005286055501997901,0.08159898741056683
886,7.56,0,7.56,1.0,0.0,0.09574468085106383,0.013835369039792406,0.1446804877890544,0,7.56,1.0,0.0,0.03723404255319149,0.01634301065335405,0.23503704120975832
887,11.0,0,11.0,0.9233576642335767,0.0,0.3759124087591241,0.006574636974533655,0.11323161236803196,0,11.0,0.9452554744525548,0.0,0.4854014598540146,0.005891421395419089,0.06071867573920129
888,30.64,0,30.64,0.7607843137254902,0.0,0.5281045751633987,0.006336081576338086,0.08343285223481482,0,30.64,0.48366013071895425,0.0,0.6888888888888889,0.0049703382646324665,0.07963809917128772
889,44.72,0,44.72,0.9865711727842436,0.0,0.3106535362578335,0.00694762896312468,0.08895285626850086,0,44.72,0.991047448522829,0.0,0.12444046553267682,0.009579303989561123,0.20734613844873181
890,11.52,0,11.52,0.9128919860627178,0.0,0.289198606271777,0.008076438355612003,0.2514899136682631,0,11.52,1.0,0.0,0.25435540069686413,0.009279774880113414,0.13805053478700116
891,20.08,0,20.08,0.9520958083832335,0.0,0.7265469061876247,0.006680543970422264,0.02829737422460505,0,20.08,0.9860279441117764,0.0,0.42714570858283435,0.00510538578308232,0.07748842940062839
892,5.88,0,5.88,1.0,0.0,0.0547945205479452,0.015876962286581902,0.2908533047859195,0,5.88,1.0,0.0,0.07534246575342465,0.01070426162099657,0.19377023127130422
893,28.96,0,28.96,0.9889349930843707,0.0,0.1673582295988935,0.012811638960374808,0.1641023672123117,1,28.96,0.9944674965421854,0.3453038674033149,0.20885200553250347,0.011439348260851242,0.13713972811761174
894,12.68,0,12.68,0.9810126582278481,0.0,0.17405063291139242,0.007768906593409859,0.12809680070121854,1,12.68,0.990506329113924,0.7886435331230284,0.15822784810126583,0.008501887850268154,0.11259266708504989
895,20.08,0,20.08,0.9940119760479041,0.0,0.13972055888223553,0.006081743785693605,0.07982725106524666,0,20.08,0.9920159680638723,0.0,0.20359281437125748,0.006542953987287163,0.07307960849327547
896,30.04,0,30.04,0.948,0.0,0.192,0.00399972609806504,0.1362027520881789,0,30.04,0.9946666666666667,0.0,0.2693333333333333,0.00433312668179843,0.11128837404032232
897,6.28,0,6.28,1.0,0.0,0.07692307692307693,0.011304899496419052,0.2225486099672898,1,6.28,1.0,1.5923566878980893,0.057692307692307696,0.013610726118316723,0.3132116876436177
898,23.68,0,23.68,0.9729272419627749,0.0,0.24027072758037224,0.006262760329729042,0.13089508539468125,0,23.68,0.9441624365482234,0.0,0.3790186125211506,0.004939921470952779,0.0900202384336765
899,37.48,0,37.48,0.9818376068376068,0.0,0.19017094017094016,0.006335115552949702,0.11880684991557415,0,37.48,0.9925213675213675,0.0,0.21794871794871795,0.006013589563848501,0.10796625757967876
900,12.32,0,12.32,0.990228013029316,0.0,0.28338762214983715,0.007391954335263952,0.19112651961066826,0,12.32,1.0,0.0,0.2280130293159609,0.009133642753207454,0.12357432746618921
901,14.4,0,14.4,0.9777158774373259,0.0,0.2924791086350975,0.0070228292538376145,0.09120923316944873,0,14.4,0.9693593314763231,0.0,0.298050139275766,0.0066054211114205934,0.10639902595458198
902,29.88,0,29.88,0.9048257372654156,0.0,0.467828418230563,0.007123986990793134,0.06060307218328438,0,29.88,0.5402144772117963,0.0,0.7211796246648794,0.004785315768272496,0.05706032869178389
903,9.72,0,9.72,0.987603305785124,0.0,0.32231404958677684,0.006530550464981424,0.07522816285697995,0,9.72,0.9917355371900827,0.0,0.39669421487603307,0.006695569959736913,0.0875295474459373
904,8.84,0,8.84,0.9727272727272728,0.0,0.42727272727272725,0.007968815204103486,0.08942609615546418,0,8.84,0.9681818181818181,0.0,0.3090909090909091,0.009606984079959862,0.14388612668256082
905,17.16,0,17.16,0.9883177570093458,0.0,0.22429906542056074,0.007201746782613612,0.13899818381524298,0,17.16,0.9742990654205608,0.0,0.5794392523364486,0.0071025677069301045,0.04538217667467426
906,5.48,0,5.48,1.0,0.0,0.022058823529411766,0.0146152604053121,0.31817574692661027,1,5.48,1.0,1.824817518248175,0.08823529411764706,0.011335345974170121,0.2118846421862058
907,19.12,0,19.12,0.89937106918239,0.0,0.7232704402515723,0.00576433165188182,0.034230715131948745,0,19.12,0.8721174004192872,0.0,0.4591194968553459,0.007808219344358252,0.07108272277538882
908,40.6,0,40.6,0.9812623274161736,0.0,0.17751479289940827,0.009037817377539755,0.22219579356137956,0,40.6,0.9773175542406312,0.0,0.2564102564102564,0.007038339743199332,0.0902611692384716
909,7.0,0,7.0,1.0,0.0,0.017241379310344827,0.012813802093438131,0.16828058123055936,1,7.0,1.0,1.4285714285714286,0.022988505747126436,0.012491892525124268,0.2672164707195086
910,43.64,0,43.64,0.9899082568807339,0.0,0.24495412844036699,0.005587012920703228,0.0912405353218444,0,43.64,0.9834862385321101,0.0,0.20917431192660552,0.005778186005125627,0.09850745022298601
911,9.6,0,9.6,0.9623430962343096,0.0,0.28451882845188287,0.005758897899124391,0.09039264198303575,0,9.6,0.9707112970711297,0.0,0.33472803347280333,0.006441685604698869,0.11892243327717031
912,10.08,0,10.08,0.9601593625498008,0.0,0.21115537848605578,0.007541962746868617,0.2293208621805165,0,10.08,0.9800796812749004,0.0,0.24701195219123506,0.009479458944929776,0.14224006915035814
913,12.32,0,12.32,0.996742671009772,0.0,0.498371335504886,0.0069862965676370245,0.05267022816864015,0,12.32,0.9869706840390879,0.0,0.38436482084690554,0.008676810746011138,0.08675706492931871
914,30.6,1,30.6,0.9947643979057592,0.32679738562091504,0.16361256544502617,0.014341537735132083,0.1658964380133326,0,30.6,0.9947643979057592,0.0,0.15575916230366493,0.01316965485009303,0.13903906329584548
915,7.52,0,7.52,1.0,0.0,0.058823529411764705,0.012497255313710046,0.25513051686203886,0,7.52,0.9946524064171123,0.0,0.1657754010695187,0.010199862091217381,0.12420285006119286
916,24.84,0,24.84,0.9532258064516129,0.0,0.2967741935483871,0.007870580031333924,0.09449459849172646,0,24.84,0.9580645161290322,0.0,0.4806451612903226,0.007964827017127361,0.05654994183304938
917,12.56,0,12.56,1.0,0.0,0.22364217252396165,0.008125231269820269,0.12371167480284026,0,12.56,0.9808306709265175,0.0,0.19488817891373802,0.009493790716039967,0.12979734293730436
918,18.48,0,18.48,0.9262472885032538,0.0,0.720173535791757,0.006585058477597253,0.031069528840046663,0,18.48,0.9197396963123644,0.0,0.4316702819956616,0.007928618171534191,0.06335819196664172
919,15.96,0,15.96,0.9974874371859297,0.0,0.228643216080402,0.01006515837851326,0.14889064761167117,0,15.96,0.9974874371859297,0.0,0.41708542713567837,0.009526986567612073,0.06169215287319712
920,16.44,0,16.44,0.973170731707317,0.0,0.07804878048780488,0.006105243499952672,0.09405757393172476,0,16.44,0.973170731707317,0.0,0.1,0.006239473722693649,0.08996646849386496
921,24.4,0,24.4,0.9605911330049262,0.0,0.20689655172413793,0.00650050993524954,0.13821292746477618,0,24.4,0.9425287356321839,0.0,0.3185550082101806,0.005629650594404186,0.10158383072098409
922,7.8,0,7.8,1.0,0.0,0.005154639175257732,0.015776718377080307,0.24817119690038922,0,7.8,1.0,0.0,0.08762886597938144,0.011124667605795958,0.13357915632501685
923,7.64,0,7.64,0.9578947368421052,0.0,0.2578947368421053,0.0061595506477545026,0.12621902585632536,0,7.64,0.9842105263157894,0.0,0.26842105263157895,0.005693861965403266,0.10124169640683768
924,44.28,0,44.28,0.9873417721518988,0.0,0.3688969258589512,0.007256743990744877,0.06428309387567221,0,44.28,0.9755877034358047,0.0,0.14828209764918626,0.008732464663713305,0.17380842904031688
925,30.36,0,30.36,0.8970976253298153,0.0,0.47229551451187335,0.006378262950048144,0.06473074465508595,0,30.36,0.6609498680738787,0.0,0.6952506596306068,0.0057151201449692135,0.04255996565403638
926,10.88,0,10.88,0.8265682656826568,0.0,0.6789667896678967,0.003582884093486953,0.04070773394026793,0,10.88,0.940959409594096,0.0,0.3726937269372694,0.007034016075645605,0.07842382078370227
927,8.08,0,8.08,0.9751243781094527,0.0,0.27860696517412936,0.006385870329374563,0.09889705315617635,0,8.08,0.9751243781094527,0.0,0.2935323383084577,0.007426458349567052,0.11581457404361334
928,9.28,0,9.28,0.9956709956709957,0.0,0.20346320346320346,0.009680483663901722,0.13829255428009662,0,9.28,0.9956709956709957,0.0,0.1774891774891775,0.0123320999354275,0.1271003320545666
929,9.08,0,9.08,0.995575221238938,0.0,0.22123893805309736,0.009408331481240824,0.09056755681879977,1,9.08,1.0,1.1013215859030836,0.11061946902654868,0.011054497240021447,0.19210922832947172
930,24.56,0,24.56,0.9918433931484503,0.0,0.28548123980424145,0.008032389824414937,0.09129753240420838,0,24.56,0.9836867862969005,0.0,0.42251223491027734,0.008019114766003633,0.06083878727282754
931,11.64,0,11.64,0.993103448275862,0.0,0.40344827586206894,0.006602496139277391,0.06682595901328078,0,11.64,0.9793103448275862,0.0,0.30689655172413793,0.008741279858944363,0.10643059915316867
932,9.76,0,9.76,0.9012345679012346,0.0,0.5843621399176955,0.004710675740214206,0.04318925457561527,0,9.76,0.934156378600823,0.0,0.4156378600823045,0.0067459324251655595,0.07606834098625338
933,28.2,0,28.2,0.9261363636363636,0.0,0.22585227272727273,0.004686116202553735,0.12278533712185863,0,28.2,0.9730113636363636,0.0,0.2784090909090909,0.004537208792196888,0.10040756619603983
934,8.52,0,8.52,1.0,0.0,0.16981132075471697,0.007489150828480059,0.11511335191449526,0,8.52,1.0,0.0,0.3160377358490566,0.005283488973674388,0.07642068840788677
935,23.68,0,23.68,0.9712351945854484,0.0,0.24534686971235195,0.006642861553721666,0.1529166789672669,0,23.68,0.9796954314720813,0.0,0.3011844331641286,0.005837877231123991,0.09291155507681158
936,30.0,0,30.0,0.897196261682243,0.0,0.5594125500667557,0.006550990959172474,0.04932344431091329,0,30.0,0.6769025367156208,0.0,0.7249666221628839,0.005343318533196747,0.03645590019261162
937,41.12,0,41.12,0.9746835443037974,0.0,0.1733203505355404,0.005931514878785629,0.09746882491739581,1,41.12,0.9951314508276533,0.24319066147859922,0.15092502434274585,0.006302159115829143,0.11644019922102757
938,61.52,0,61.52,0.9947950553025374,0.0,0.1541964866623292,0.008716118374756932,0.14226345585793465,0,61.52,0.9934938191281718,0.0,0.2517891997397528,0.006487554463087754,0.10375400906943257
939,7.24,0,7.24,0.9777777777777777,0.0,0.21666666666666667,0.007649250180174068,0.12621017758222236,0,7.24,0.9888888888888889,0.0,0.28888888888888886,0.006477925576385402,0.10662862280805976
940,8.76,0,8.76,0.9954128440366973,0.0,0.045871559633027525,0.015663417968951605,0.22602772570159993,1,8.76,1.0,1.1415525114155252,0.20642201834862386,0.011260085988116226,0.0973096012459311
941,12.76,0,12.76,0.9874213836477987,0.0,0.13522012578616352,0.009559040118306222,0.14270979561602526,0,12.76,0.9811320754716981,0.0,0.1289308176100629,0.009216276240549643,0.15539161533994938
942,15.24,0,15.24,0.9763157894736842,0.0,0.20789473684210527,0.009415201377051579,0.17458805119498558,0,15.24,0.9868421052631579,0.0,0.4710526315789474,0.009369134055584523,0.05780919590288253
943,17.88,0,17.88,0.8766816143497758,0.0,0.4551569506726457,0.007773750758946133,0.06916920906328258,0,17.88,0.9013452914798207,0.0,0.6614349775784754,0.007957234542338446,0.03505033572787566
944,43.2,0,43.2,0.989805375347544,0.0,0.2798887859128823,0.008274723666905506,0.08574820799505509,1,43.2,0.9851714550509731,0.23148148148148145,0.1334569045412419,0.011401633996781988,0.20746533003520173
945,25.6,0,25.6,0.9608763693270735,0.0,0.28169014084507044,0.006652160484943461,0.11014547195060517,0,25.6,0.9389671361502347,0.0,0.405320813771518,0.00584568539716006,0.07675289122531676
946,11.32,0,11.32,0.9609929078014184,0.0,0.4432624113475177,0.007276726189073435,0.06097587036001203,0,11.32,0.9822695035460993,0.0,0.28368794326241137,0.008151369278287614,0.12498949846435349
947,13.2,0,13.2,0.9878419452887538,0.0,0.23100303951367782,0.007511250781098309,0.14913282360883628,0,13.2,0.9908814589665653,0.0,0.20364741641337386,0.007836781233864332,0.14202518853255472
948,16.72,0,16.72,0.935251798561151,0.0,0.38609112709832133,0.006748199710663917,0.08001789010210347,0,16.72,0.8657074340527577,0.0,0.5419664268585132,0.005738311985380724,0.05655825575697524
949,15.2,0,15.2,0.9920844327176781,0.0,0.1266490765171504,0.007362744448628991,0.11126695825765281,0,15.2,1.0,0.0,0.1266490765171504,0.00910766087046179,0.1031817698510204
950,8.72,0,8.72,0.9953917050691244,0.0,0.05069124423963134,0.010921347404386755,0.20244219857439444,0,8.72,1.0,0.0,0.2534562211981567,0.007124600777418955,0.09922868157956366
951,12.84,0,12.84,1.0,0.0,0.13125,0.009218081160179217,0.09416577202288975,0,12.84,0.984375,0.0,0.428125,0.005889467182891626,0.0579932050730629
952,9.0,0,9.0,1.0,0.0,0.12053571428571429,0.009236236632079798,0.15277608059364284,1,9.0,0.9955357142857143,1.1111111111111112,0.10714285714285714,0.011280915049054938,0.24093829153000756
953,12.4,0,12.4,0.8996763754045307,0.0,0.37540453074433655,0.01000117831200426,0.09281378597367737,0,12.4,0.912621359223301,0.0,0.42718446601941745,0.00634914614831155,0.06675351463455667
954,37.2,0,37.2,0.9956942949407965,0.0,0.23681377825618946,0.007750179287593491,0.08497250823109077,0,37.2,0.9913885898815931,0.0,0.11948331539289558,0.009227671384043295,0.2053770501262528
955,56.6,2,56.6,0.9915134370579916,0.35335689045936397,0.15770862800565771,0.008676197756294987,0.13035708335209129,0,56.6,0.9957567185289957,0.0,0.2524752475247525,0.0065786358761588375,0.09791177876542173
956,14.24,0,14.24,0.952112676056338,0.0,0.2647887323943662,0.007469935027936131,0.12292783333860083,0,14.24,0.9690140845070423,0.0,0.2676056338028169,0.007057539202720231,0.10928791579288633
957,7.2,0,7.2,0.994413407821229,0.0,0.13966480446927373,0.006016327418687482,0.1393831636076175,0,7.2,0.9888268156424581,0.0,0.21787709497206703,0.005242303387367258,0.0864477641364697
958,30.56,0,30.56,0.8781127129750983,0.0,0.48230668414154654,0.006579884856269701,0.061694619670476875,0,30.56,0.8335517693315858,0.0,0.8217562254259502,0.004882078862519903,0.023041216817174547
959,12.32,0,12.32,0.993485342019544,0.0,0.20846905537459284,0.009360388280717532,0.18680220247350166,0,12.32,0.9771986970684039,0.0,0.4201954397394137,0.00795647559469641,0.06075850788650594
960,19.8,1,19.8,0.9878542510121457,0.5050505050505051,0.19838056680161945,0.005344231818170936,0.13042678384298,1,19.8,0.9898785425101214,0.5050505050505051,0.21052631578947367,0.005456643748790811,0.11312542658728036
961,27.68,0,27.68,0.9956584659913169,0.0,0.15918958031837915,0.014209571020129437,0.1878848165632166,0,27.68,0.9898697539797395,0.0,0.28075253256150506,0.010842978961296329,0.10046718426119013
962,9.44,0,9.44,0.9914893617021276,0.0,0.3021276595744681,0.008137698508697456,0.11851779998936605,0,9.44,0.9957446808510638,0.0,0.2723404255319149,0.010828698248978114,0.1354792197813799
963,8.48,0,8.48,0.995260663507109,0.0,0.08530805687203792,0.01091240366098003,0.18727495227944832,0,8.48,1.0,0.0,0.20853080568720378,0.007757963957256063,0.09304578451554987
964,16.72,0,16.72,0.9496402877697842,0.0,0.6930455635491607,0.006935636338568182,0.033765846817814776,0,16.72,0.9328537170263789,0.0,0.41007194244604317,0.00798344173725731,0.07707532638537101
965,25.16,0,25.16,0.9331210191082803,0.0,0.2531847133757962,0.006345632001134488,0.12976786822534006,0,25.16,0.964968152866242,0.0,0.36942675159235666,0.005761079580430666,0.09046594713056494
966,9.64,0,9.64,1.0,0.0,0.09583333333333334,0.008107167119726241,0.10444260879977132,0,9.64,1.0,0.0,0.07083333333333333,0.012786398554637507,0.16633205122232328
967,11.16,1,11.16,1.0,0.8960573476702508,0.11870503597122302,0.00720217269346209,0.1276947852670708,0,11.16,0.9928057553956835,0.0,0.3237410071942446,0.005829766218371262,0.07537300774716854
968,12.2,0,12.2,0.9835526315789473,0.0,0.3256578947368421,0.007033214506890097,0.08656519693449236,0,12.2,0.9835526315789473,0.0,0.375,0.0083219238849363,0.07586373928677735
969,17.64,0,17.64,0.9863636363636363,0.0,0.17954545454545454,0.006009220367982984,0.0955439191203993,0,17.64,0.9977272727272727,0.0,0.17954545454545454,0.006505418386327424,0.09231431415387623
970,7.4,0,7.4,0.9782608695652174,0.0,0.2391304347826087,0.007440172167911178,0.15097648193444782,0,7.4,0.9945652173913043,0.0,0.2826086956521739,0.006236434316553369,0.10475357861397001
971,38.84,0,38.84,0.9855670103092784,0.0,0.36907216494845363,0.006089600802735013,0.06855224301806928,1,38.84,0.9814432989690721,0.2574665293511843,0.15463917525773196,0.00848451264580375,0.1898447256357311
972,8.44,0,8.44,1.0,0.0,0.10476190476190476,0.010499840031374195,0.20670034408040244,0,8.44,0.9952380952380953,0.0,0.19523809523809524,0.008619743421963593,0.12129682314325041
973,19.68,0,19.68,0.9592668024439919,0.0,0.7209775967413442,0.0074906740676168706,0.032438754577849505,1,19.68,0.9164969450101833,0.508130081300813,0.40325865580448067,0.008167847190045605,0.07475077211726183
974,29.24,0,29.24,0.852054794520548,0.0,0.49726027397260275,0.005641811846812507,0.06129682676060046,0,29.24,0.6232876712328768,0.0,0.7410958904109589,0.0047398201146985185,0.03690414207317692
975,10.52,0,10.52,0.9465648854961832,0.0,0.5267175572519084,0.005260022505290483,0.049600728706062205,0,10.52,0.950381679389313,0.0,0.4389312977099237,0.005583845123486737,0.08443501362298314
976,29.68,0,29.68,0.9892037786774629,0.0,0.13360323886639677,0.012913367792504599,0.19992830759679267,0,29.68,0.9932523616734144,0.0,0.21727395411605938,0.011747371694160885,0.14908772036255694
977,13.56,0,13.56,0.9733727810650887,0.0,0.26627218934911245,0.009114245162346048,0.1887877236781166,0,13.56,0.9822485207100592,0.0,0.34023668639053256,0.008646157400087243,0.06535022470716573
978,37.72,0,37.72,0.9925690021231423,0.0,0.11464968152866242,0.008059961607498951,0.12874626032436084,0,37.72,0.9978768577494692,0.0,0.17091295116772823,0.007468018002584892,0.12269601777907264
979,6.68,0,6.68,1.0,0.0,0.13253012048192772,0.010237027680310486,0.19201903234295345,0,6.68,1.0,0.0,0.25301204819277107,0.007604098543777827,0.09212469039305174
980,6.96,0,6.96,1.0,0.0,0.08670520231213873,0.012547522247849892,0.23262909533120327,0,6.96,1.0,0.0,0.07514450867052024,0.01085065265098552,0.17834167483424776
981,10.6,0,10.6,0.9962121212121212,0.0,0.32954545454545453,0.006984434265175624,0.14884503933782775,0,10.6,0.9772727272727273,0.0,0.2803030303030303,0.00743207631722446,0.1704462261045301
982,14.4,0,14.4,0.9415041782729805,0.0,0.3064066852367688,0.007590597415531173,0.12715779016564505,0,14.4,0.9665738161559888,0.0,0.27298050139275765,0.007544422866174758,0.13753044228356576
983,23.12,0,23.12,0.9584055459272097,0.0,0.19930675909878684,0.007212148437066036,0.1275854450915394,0,23.12,0.9740034662045061,0.0,0.2703639514731369,0.006226033631065809,0.11186961248478874
984,23.04,0,23.04,0.9930434782608696,0.0,0.1634782608695652,0.008226293373902472,0.11183328280039047,0,23.04,0.9652173913043478,0.0,0.48,0.0072170402861686305,0.05509268870832567
985,14.24,0,14.24,0.9408450704225352,0.0,0.36338028169014086,0.008734692660181143,0.10680360971434083,0,14.24,0.9605633802816902,0.0,0.323943661971831,0.007456887178174857,0.10077846450142838
986,10.28,0,10.28,0.94921875,0.0,0.37109375,0.005383081164377894,0.0712497984090886,0,10.28,0.9609375,0.0,0.3671875,0.0057296021821984355,0.07417260821544883
987,40.6,0,40.6,0.9940828402366864,0.0,0.13806706114398423,0.009137849714107246,0.21607170390362707,0,40.6,0.9891518737672583,0.0,0.31952662721893493,0.0064311832285238076,0.07620794737828303
